,edit_count,sentiment,negative_sentiment
2016-08-17,3.533333333333333,-0.20009728191519882,0.41541847041847035
2016-08-18,3.5,-0.23328234968806413,0.43208513708513707
2016-08-19,3.3333333333333335,-0.24259542780736137,0.4386507936507937
2016-08-20,3.3666666666666667,-0.21939146870421986,0.42615079365079367
2016-08-21,3.433333333333333,-0.1908849075838687,0.42615079365079367
2016-08-22,3.7333333333333334,-0.20931274624492124,0.45207671957671963
2016-08-23,4.233333333333333,-0.25826019477670786,0.4770767195767196
2016-08-24,2.8666666666666667,-0.29071343851862136,0.49453703703703705
2016-08-25,3.566666666666667,-0.2669156965293266,0.48120370370370374
2016-08-26,3.8,-0.2904473332669684,0.5097751322751323
2016-08-27,4.066666666666666,-0.29872473906540364,0.5306084656084656
2016-08-28,4.3,-0.35629692654871437,0.5597751322751322
2016-08-29,4.6,-0.3823590866168025,0.5894047619047619
2016-08-30,5.1,-0.40209059166640204,0.6160714285714286
2016-08-31,5.533333333333333,-0.3835642478779826,0.6065476190476191
2016-09-01,5.533333333333333,-0.3835242472008738,0.6065476190476191
2016-09-02,5.666666666666667,-0.40921696727348383,0.6192460317460318
2016-09-03,5.466666666666667,-0.3879082794474861,0.6092460317460318
2016-09-04,5.533333333333333,-0.37213998342427623,0.6009126984126983
2016-09-05,5.466666666666667,-0.3395807683951955,0.567579365079365
2016-09-06,5.9,-0.3716770646383741,0.6009126984126983
2016-09-07,6.066666666666666,-0.40411898944878366,0.6342460317460318
2016-09-08,6.066666666666666,-0.40411898944878366,0.6342460317460318
2016-09-09,6.033333333333333,-0.4369248157153903,0.6342460317460318
2016-09-10,6.033333333333333,-0.4369108900835493,0.6342460317460318
2016-09-11,5.966666666666667,-0.43927138898873114,0.6175793650793651
2016-09-12,5.833333333333333,-0.4220809917062897,0.592579365079365
2016-09-13,6.066666666666666,-0.45526113201993773,0.6259126984126984
2016-09-14,6.266666666666667,-0.48767245997804476,0.6592460317460317
2016-09-15,6.233333333333333,-0.509932661617644,0.6703571428571428
2016-09-16,6.166666666666667,-0.4981895350398428,0.6659126984126984
2016-09-17,6.233333333333333,-0.487967339785411,0.6659126984126984
2016-09-18,6.033333333333333,-0.46719423230970636,0.6381349206349206
2016-09-19,5.833333333333333,-0.42549039196456206,0.6173015873015874
2016-09-20,5.766666666666667,-0.4539969530849132,0.6173015873015874
2016-09-21,5.466666666666667,-0.43556911442386065,0.5913756613756613
2016-09-22,4.933333333333334,-0.4198652465513046,0.5663756613756613
2016-09-23,4.9,-0.38654651436911974,0.533042328042328
2016-09-24,4.066666666666666,-0.3803113688002721,0.5130423280423281
2016-09-25,3.8333333333333335,-0.35677973206263036,0.48447089947089944
2016-09-26,3.566666666666667,-0.34850232626419514,0.4636375661375661
2016-09-27,3.3666666666666667,-0.32753495648921777,0.4511375661375661
2016-09-28,3.066666666666667,-0.3014727964211296,0.4215079365079365
2016-09-29,2.566666666666667,-0.28174129137153003,0.3948412698412698
2016-09-30,2.1,-0.26695429322447384,0.37103174603174605
2016-10-01,1.9666666666666666,-0.23374713249331722,0.3376984126984127
2016-10-02,1.7333333333333334,-0.2190645307462585,0.3138888888888889
2016-10-03,1.6,-0.22053911637874168,0.2972222222222222
2016-10-04,1.4666666666666666,-0.2031855195920837,0.2722222222222222
2016-10-05,1.5333333333333334,-0.23646538358541053,0.3055555555555555
2016-10-06,1.3,-0.19738683898297568,0.2833333333333333
2016-10-07,1.8333333333333333,-0.17956225148269106,0.27539682539682536
2016-10-08,1.8666666666666667,-0.21286805343060264,0.3087301587301587
2016-10-09,1.9,-0.24618276428608665,0.342063492063492
2016-10-10,1.8666666666666667,-0.212869422350611,0.3087301587301587
2016-10-11,1.8666666666666667,-0.212869422350611,0.3087301587301587
2016-10-12,1.8666666666666667,-0.212869422350611,0.3087301587301587
2016-10-13,1.6333333333333333,-0.17968928203696294,0.27539682539682536
2016-10-14,1.5,-0.15144685095264795,0.25873015873015875
2016-10-15,1.4666666666666666,-0.09319995428834642,0.2253968253968254
2016-10-16,1.3666666666666667,-0.08203391484797946,0.2031746031746032
2016-10-17,1.2666666666666666,-0.05900125423121074,0.16984126984126985
2016-10-18,1.3333333333333333,-0.09190477052378276,0.2031746031746032
2016-10-19,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-20,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-21,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-22,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-23,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-24,1.2666666666666666,-0.12363079308517395,0.2031746031746032
2016-10-25,1.3,-0.09031814653722067,0.2031746031746032
2016-10-26,1.3,-0.09031814653722067,0.2031746031746032
2016-10-27,1.2666666666666666,-0.11965843954729656,0.21984126984126987
2016-10-28,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-10-29,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-10-30,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-10-31,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-11-01,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-11-02,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-11-03,1.3333333333333333,-0.12380675295042613,0.23650793650793653
2016-11-04,1.3333333333333333,-0.06394464094487448,0.2031746031746032
2016-11-05,1.2,-0.10369508914531224,0.2253968253968254
2016-11-06,0.5,-0.08907775183518728,0.2
2016-11-07,0.5666666666666667,-0.04468624293804169,0.17777777777777776
2016-11-08,0.6333333333333333,-0.044652625256114534,0.17777777777777778
2016-11-09,0.6333333333333333,-0.044652625256114534,0.17777777777777778
2016-11-10,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-11,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-12,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-13,0.6,-0.07378796868854098,0.19444444444444448
2016-11-14,0.5666666666666667,-0.09872533215416802,0.19444444444444448
2016-11-15,0.6666666666666666,-0.1285932395193312,0.2277777777777778
2016-11-16,0.7,-0.16185297303729587,0.2611111111111111
2016-11-17,0.6333333333333333,-0.12894945674472386,0.2277777777777778
2016-11-18,0.6333333333333333,-0.12894945674472386,0.2277777777777778
2016-11-19,0.6333333333333333,-0.12894945674472386,0.2277777777777778
2016-11-20,0.6333333333333333,-0.12894945674472386,0.2277777777777778
2016-11-21,0.7,-0.16027257475588058,0.2611111111111111
2016-11-22,0.8333333333333334,-0.18946963830126656,0.29444444444444445
2016-11-23,1.2666666666666666,-0.20373557965215455,0.3175213675213675
2016-11-24,1.2333333333333334,-0.23704822620010782,0.3175213675213675
2016-11-25,1.2666666666666666,-0.20496777256584575,0.3175213675213675
2016-11-26,1.2666666666666666,-0.20483367602285157,0.3175213675213675
2016-11-27,1.2333333333333334,-0.2338236854499222,0.33418803418803417
2016-11-28,1.2666666666666666,-0.2669620082801224,0.3675213675213675
2016-11-29,1.2666666666666666,-0.2669620082801224,0.3675213675213675
2016-11-30,1.2666666666666666,-0.2669620082801224,0.3675213675213675
2016-12-01,1.3,-0.30024275839583486,0.4008547008547009
2016-12-02,1.3666666666666667,-0.30443344275411377,0.41752136752136754
2016-12-03,1.3666666666666667,-0.30443344275411377,0.41752136752136754
2016-12-04,1.3333333333333333,-0.3631320780541143,0.45085470085470086
2016-12-05,1.2666666666666666,-0.33036387821293284,0.41752136752136754
2016-12-06,1.2666666666666666,-0.33036387821293284,0.41752136752136754
2016-12-07,1.2666666666666666,-0.3551726029342056,0.42863247863247866
2016-12-08,1.1666666666666667,-0.3218915097606488,0.39529914529914534
2016-12-09,1.1666666666666667,-0.3218915097606488,0.39529914529914534
2016-12-10,1.1333333333333333,-0.2885872694544303,0.36196581196581196
2016-12-11,1.1333333333333333,-0.2885872694544303,0.36196581196581196
2016-12-12,1.5333333333333334,-0.3194995584778297,0.39529914529914534
2016-12-13,1.5333333333333334,-0.3194995584778297,0.39529914529914534
2016-12-14,1.8,-0.3280090337189344,0.41613247863247865
2016-12-15,1.8333333333333333,-0.28232259752276617,0.39113247863247863
2016-12-16,1.8333333333333333,-0.28200871946337897,0.39113247863247863
2016-12-17,1.9333333333333333,-0.3140192316829139,0.42446581196581196
2016-12-18,1.9333333333333333,-0.3140192316829139,0.42446581196581196
2016-12-19,1.9333333333333333,-0.3140192316829139,0.42446581196581196
2016-12-20,1.9333333333333333,-0.3140192316829139,0.42446581196581196
2016-12-21,1.8666666666666667,-0.2826961136717572,0.39113247863247863
2016-12-22,1.7666666666666666,-0.2206277243156209,0.3577991452991453
2016-12-23,1.3666666666666667,-0.2386708303458161,0.3680555555555556
2016-12-24,1.3666666666666667,-0.2386708303458161,0.3680555555555556
2016-12-25,1.3333333333333333,-0.2707512839800782,0.3680555555555556
2016-12-26,1.3,-0.23758480987615058,0.33472222222222225
2016-12-27,1.2666666666666666,-0.2044464870459504,0.30138888888888893
2016-12-28,1.2666666666666666,-0.2039872114029196,0.30138888888888893
2016-12-29,1.2666666666666666,-0.2039872114029196,0.30138888888888893
2016-12-30,1.3,-0.23716989200976163,0.33472222222222225
2016-12-31,1.2666666666666666,-0.20388914189404914,0.30138888888888893
2017-01-01,1.2,-0.19969845753577023,0.28472222222222227
2017-01-02,1.2,-0.19969845753577023,0.28472222222222227
2017-01-03,1.3333333333333333,-0.1673708731101619,0.26472222222222225
2017-01-04,1.3666666666666667,-0.20065874200728206,0.2980555555555556
2017-01-05,1.3666666666666667,-0.20065874200728206,0.2980555555555556
2017-01-06,1.2666666666666666,-0.1869357242352433,0.2758333333333333
2017-01-07,1.2666666666666666,-0.1869357242352433,0.2758333333333333
2017-01-08,1.3333333333333333,-0.21704888087179927,0.3091666666666667
2017-01-09,1.3333333333333333,-0.21704888087179927,0.3091666666666667
2017-01-10,1.3333333333333333,-0.21704888087179927,0.3091666666666667
2017-01-11,0.9666666666666667,-0.2193073495394654,0.3091666666666667
2017-01-12,0.9666666666666667,-0.2193073495394654,0.3091666666666667
2017-01-13,0.7,-0.21079787429836064,0.28833333333333333
2017-01-14,0.5666666666666667,-0.22661640312936573,0.28
2017-01-15,1.2666666666666666,-0.18406187488575174,0.25727272727272726
2017-01-16,1.1666666666666667,-0.15205136266621674,0.22393939393939397
2017-01-17,1.2333333333333334,-0.14927369681271638,0.24060606060606063
2017-01-18,1.3,-0.15539645182363912,0.25727272727272726
2017-01-19,1.3333333333333333,-0.18867873377872232,0.29060606060606065
2017-01-20,1.3333333333333333,-0.18867873377872232,0.29060606060606065
2017-01-21,1.4,-0.23543147140681142,0.31282828282828284
2017-01-22,1.3666666666666667,-0.20312242402572825,0.2794949494949495
2017-01-23,1.3666666666666667,-0.20312242402572825,0.2794949494949495
2017-01-24,1.4,-0.23337761853078398,0.31282828282828284
2017-01-25,1.4,-0.23337761853078398,0.31282828282828284
2017-01-26,1.4,-0.23337761853078398,0.31282828282828284
2017-01-27,1.3666666666666667,-0.2006985713436146,0.2794949494949495
2017-01-28,1.3666666666666667,-0.2006985713436146,0.2794949494949495
2017-01-29,1.3333333333333333,-0.16751589073677256,0.24616161616161616
2017-01-30,1.4,-0.17170729432443174,0.2628282828282828
2017-01-31,1.4,-0.17170729432443174,0.2628282828282828
2017-02-01,1.4,-0.17170729432443174,0.2628282828282828
2017-02-02,1.2333333333333334,-0.1719184914622644,0.2494949494949495
2017-02-03,1.2333333333333334,-0.17183190379479918,0.2494949494949495
2017-02-04,1.2333333333333334,-0.17183190379479918,0.2494949494949495
2017-02-05,1.2333333333333334,-0.17183190379479918,0.2494949494949495
2017-02-06,1.3333333333333333,-0.1957938584414395,0.2828282828282828
2017-02-07,1.2666666666666666,-0.16568070180488353,0.2494949494949495
2017-02-08,1.5,-0.19892298024454158,0.2828282828282828
2017-02-09,1.5,-0.19892298024454158,0.2828282828282828
2017-02-10,1.7,-0.14272044824831412,0.25425685425685424
2017-02-11,1.7,-0.14272044824831412,0.25425685425685424
2017-02-12,1.7333333333333334,-0.17602746017051463,0.28759018759018756
2017-02-13,1.7333333333333334,-0.17602746017051463,0.28759018759018756
2017-02-14,1.0,-0.18563613295555115,0.276984126984127
2017-02-15,1.0,-0.18563613295555115,0.276984126984127
2017-02-16,1.0333333333333334,-0.16072494056489733,0.26031746031746034
2017-02-17,0.9666666666666667,-0.1546021855539746,0.24365079365079367
2017-02-18,0.9333333333333333,-0.12131990359889136,0.21031746031746035
2017-02-19,0.9333333333333333,-0.12131990359889136,0.21031746031746035
2017-02-20,0.8333333333333334,-0.10743849178155264,0.18809523809523812
2017-02-21,0.8333333333333334,-0.10743849178155264,0.18809523809523812
2017-02-22,0.8333333333333334,-0.10743849178155264,0.18809523809523812
2017-02-23,0.8,-0.07718329727649689,0.15476190476190477
2017-02-24,1.1,-0.1084131564255114,0.18809523809523812
2017-02-25,1.1,-0.10841315642551139,0.18809523809523812
2017-02-26,1.1333333333333333,-0.07581335957403536,0.18809523809523812
2017-02-27,1.2,-0.07600358879124676,0.20476190476190478
2017-02-28,1.2666666666666666,-0.07607209141607638,0.22142857142857145
2017-03-01,1.2666666666666666,-0.10438763951813733,0.2380952380952381
2017-03-02,1.3,-0.13770113245204643,0.2714285714285714
2017-03-03,1.3666666666666667,-0.17079099074557974,0.30476190476190473
2017-03-04,1.3666666666666667,-0.17079099074557974,0.30476190476190473
2017-03-05,1.3333333333333333,-0.1375897095159248,0.2714285714285714
2017-03-06,1.3666666666666667,-0.1708649064655657,0.30476190476190473
2017-03-07,1.3666666666666667,-0.1708649064655657,0.30476190476190473
2017-03-08,1.2666666666666666,-0.14690295181892538,0.2714285714285714
2017-03-09,1.2666666666666666,-0.14690295181892538,0.2714285714285714
2017-03-10,1.0333333333333334,-0.11366067337926734,0.2380952380952381
2017-03-11,1.0666666666666667,-0.14688016978836563,0.2714285714285714
2017-03-12,0.8333333333333334,-0.1699119440935276,0.26666666666666666
2017-03-13,0.9666666666666667,-0.14102044524969876,0.26666666666666666
2017-03-14,0.9333333333333333,-0.10771343332749826,0.23333333333333334
2017-03-15,1.0333333333333334,-0.11750965405393529,0.2555555555555556
2017-03-16,1.1,-0.12020930835494288,0.27222222222222225
2017-03-17,1.1666666666666667,-0.09108815579502672,0.27222222222222225
2017-03-18,1.0666666666666667,-0.11877701403918091,0.27222222222222225
2017-03-19,1.1,-0.09383965057355388,0.27222222222222225
2017-03-20,1.1,-0.09383965057355388,0.27222222222222225
2017-03-21,1.1666666666666667,-0.06129868151964966,0.27222222222222225
2017-03-22,1.2,-0.0945891273242456,0.3055555555555556
2017-03-23,1.2,-0.0945891273242456,0.3055555555555556
2017-03-24,1.2333333333333334,-0.06965176385861856,0.3055555555555556
2017-03-25,1.3,-0.0948867929202539,0.3388888888888889
2017-03-26,1.0333333333333334,-0.09697347051567502,0.3388888888888889
2017-03-27,1.0333333333333334,-0.09697347051567502,0.3388888888888889
2017-03-28,1.0,-0.12957326736715105,0.3388888888888889
2017-03-29,0.9333333333333333,-0.12938303814993965,0.32222222222222224
2017-03-30,0.8666666666666667,-0.12931453552511005,0.3055555555555556
2017-03-31,0.8,-0.09680758383538988,0.27222222222222225
2017-04-01,0.7666666666666667,-0.06349409090148078,0.23888888888888893
2017-04-02,0.8,-0.01985307269626194,0.2166666666666667
2017-04-03,0.8,-0.01985307269626194,0.21666666666666667
2017-04-04,0.8,-0.01985307269626194,0.21666666666666667
2017-04-05,0.7666666666666667,0.013422124253378973,0.18333333333333332
2017-04-06,0.7666666666666667,0.013422124253378973,0.18333333333333332
2017-04-07,0.7666666666666667,0.013422124253378973,0.18333333333333332
2017-04-08,0.7666666666666667,0.013422124253378973,0.18333333333333332
2017-04-09,0.7666666666666667,0.013422124253378973,0.18333333333333332
2017-04-10,0.7333333333333333,0.046641620662477276,0.15
2017-04-11,0.7333333333333333,0.046641620662477276,0.15
2017-04-12,0.6,0.01775012181864844,0.15
2017-04-13,0.6,0.01775012181864844,0.15
2017-04-14,0.5,0.027546342545085478,0.1277777777777778
2017-04-15,0.4666666666666667,0.00013284020953707731,0.14444444444444446
2017-04-16,0.5,-0.0409996681743198,0.16666666666666669
2017-04-17,0.5,-0.0409996681743198,0.16666666666666669
2017-04-18,0.5333333333333333,-0.09290140900346969,0.20000000000000004
2017-04-19,0.5333333333333333,-0.09290140900346969,0.20000000000000004
2017-04-20,0.6666666666666666,-0.11863537198967404,0.21111111111111114
2017-04-21,0.6666666666666666,-0.055521098441547824,0.17777777777777778
2017-04-22,0.7,-0.08809135324425169,0.21111111111111114
2017-04-23,0.6666666666666666,-0.11302871670987871,0.21111111111111114
2017-04-24,0.6333333333333333,-0.12009396917290158,0.21111111111111114
2017-04-25,0.6,-0.08677743242846596,0.17777777777777778
2017-04-26,0.8666666666666667,-0.08372096634573407,0.1902777777777778
2017-04-27,1.0333333333333334,-0.10400870935784447,0.21694444444444447
2017-04-28,1.0333333333333334,-0.10400870935784447,0.21694444444444447
2017-04-29,1.1,-0.13587538497315513,0.25027777777777777
2017-04-30,1.1333333333333333,-0.16851905680365034,0.28361111111111115
2017-05-01,1.1333333333333333,-0.16851905680365034,0.28361111111111115
2017-05-02,1.1,-0.21202748745679856,0.30583333333333335
2017-05-03,1.2,-0.18442223466104932,0.30583333333333335
2017-05-04,1.2666666666666666,-0.15148120320505568,0.30583333333333335
2017-05-05,1.5,-0.18286516464418837,0.33916666666666667
2017-05-06,1.8,-0.2006320275311117,0.3650925925925926
2017-05-07,2.033333333333333,-0.19838120145614815,0.37937830687830687
2017-05-08,2.2666666666666666,-0.22763487075214034,0.4127116402116402
2017-05-09,2.433333333333333,-0.2370319900358165,0.4327116402116402
2017-05-10,2.533333333333333,-0.25030340990534533,0.4549338624338624
2017-05-11,2.6,-0.28132523935150217,0.48826719576719574
2017-05-12,2.6,-0.28132523935150217,0.48826719576719574
2017-05-13,2.6,-0.28132523935150217,0.48826719576719574
2017-05-14,2.6666666666666665,-0.2829552952558906,0.5049338624338624
2017-05-15,2.933333333333333,-0.2581210663693923,0.4901190476190476
2017-05-16,3.1,-0.27092147560031327,0.4970634920634921
2017-05-17,3.2333333333333334,-0.29792902957510065,0.5303968253968254
2017-05-18,3.3333333333333335,-0.2922574388097834,0.5237301587301587
2017-05-19,3.3333333333333335,-0.2922574388097834,0.5237301587301587
2017-05-20,3.1666666666666665,-0.3322432074723421,0.545952380952381
2017-05-21,3.1333333333333333,-0.36206703521587236,0.545952380952381
2017-05-22,3.1,-0.3294967804131685,0.5126190476190476
2017-05-23,3.1,-0.3294967804131685,0.5126190476190476
2017-05-24,3.066666666666667,-0.2971964988885103,0.47928571428571426
2017-05-25,3.1666666666666665,-0.3109579894719301,0.5015079365079366
2017-05-26,3.0,-0.34688455019836073,0.5223412698412698
2017-05-27,3.1,-0.35162284324014625,0.5248412698412699
2017-05-28,3.1333333333333333,-0.3848423396492446,0.5581746031746032
2017-05-29,3.1,-0.3859508410040979,0.5581746031746032
2017-05-30,3.1666666666666665,-0.34505096160151344,0.535952380952381
2017-05-31,3.2333333333333334,-0.3492076007801074,0.5526190476190477
2017-06-01,3.2,-0.3495474754053134,0.5526190476190477
2017-06-02,3.1,-0.3771527282010626,0.5526190476190477
2017-06-03,3.3,-0.4200217141818117,0.5734523809523809
2017-06-04,3.2,-0.4218555285643648,0.5734523809523809
2017-06-05,2.933333333333333,-0.3803803420397971,0.547526455026455
2017-06-06,2.8333333333333335,-0.41587015474599504,0.5665740740740741
2017-06-07,2.8,-0.3991132290495767,0.5554629629629629
2017-06-08,2.6333333333333333,-0.38971610976590054,0.535462962962963
2017-06-09,2.533333333333333,-0.37644468989637164,0.5132407407407408
2017-06-10,2.466666666666667,-0.34542286045021486,0.47990740740740745
2017-06-11,2.466666666666667,-0.34542286045021486,0.47990740740740745
2017-06-12,2.6,-0.3617846846249369,0.5049074074074075
2017-06-13,2.566666666666667,-0.3273057778345214,0.4882407407407408
2017-06-14,2.3,-0.355146854420503,0.5030555555555556
2017-06-15,2.1666666666666665,-0.33275497088829675,0.49055555555555563
2017-06-16,2.066666666666667,-0.27981658309698104,0.4572222222222223
2017-06-17,2.033333333333333,-0.259675832092762,0.44722222222222224
2017-06-18,2.1333333333333333,-0.29294391953282883,0.48055555555555557
2017-06-19,2.2666666666666666,-0.29305651747518113,0.48055555555555557
2017-06-20,2.566666666666667,-0.31962820277169895,0.5101851851851852
2017-06-21,2.6,-0.3529400963143066,0.5435185185185186
2017-06-22,2.7333333333333334,-0.3697279779668207,0.5685185185185185
2017-06-23,2.9,-0.35643484160855965,0.5751851851851852
2017-06-24,2.9,-0.35380075804613254,0.5751851851851851
2017-06-25,2.8333333333333335,-0.2878438032225326,0.5418518518518518
2017-06-26,2.6666666666666665,-0.27007054379140893,0.5349074074074075
2017-06-27,2.6333333333333333,-0.2368510473823106,0.5015740740740741
2017-06-28,2.6,-0.20387587041214664,0.46824074074074074
2017-06-29,2.533333333333333,-0.2454135453425072,0.49046296296296293
2017-06-30,2.533333333333333,-0.2163195426982862,0.47379629629629627
2017-07-01,2.5,-0.18302239733161751,0.44046296296296295
2017-07-02,2.533333333333333,-0.21633664923133675,0.47379629629629627
2017-07-03,2.3,-0.18731952639641586,0.45296296296296296
2017-07-04,2.3333333333333335,-0.18711903743169925,0.45296296296296296
2017-07-05,2.3,-0.21082736106934372,0.45296296296296296
2017-07-06,2.1666666666666665,-0.1775883744381092,0.41962962962962963
2017-07-07,2.0,-0.1983711928349954,0.43074074074074076
2017-07-08,2.2,-0.1995333708215643,0.4474074074074074
2017-07-09,2.3,-0.2325997402491393,0.48074074074074075
2017-07-10,2.3333333333333335,-0.2537277390780272,0.5140740740740741
2017-07-11,2.433333333333333,-0.2870463255599693,0.5474074074074075
2017-07-12,2.4,-0.2857144185459172,0.5446296296296296
2017-07-13,2.433333333333333,-0.3518530029610351,0.5779629629629629
2017-07-14,2.4,-0.3187329986249959,0.5446296296296296
2017-07-15,2.4,-0.3488910306051925,0.5612962962962963
2017-07-16,2.3666666666666667,-0.37482186442172083,0.5612962962962963
2017-07-17,2.2333333333333334,-0.3736698288277343,0.5446296296296296
2017-07-18,2.433333333333333,-0.36596436927715936,0.5409259259259259
2017-07-19,2.3666666666666667,-0.3465462924705612,0.5298148148148148
2017-07-20,2.066666666666667,-0.31997460717404336,0.5001851851851852
2017-07-21,2.066666666666667,-0.3198494115913356,0.5001851851851852
2017-07-22,1.9333333333333333,-0.30306152993882146,0.4751851851851852
2017-07-23,1.7666666666666666,-0.3163546662970826,0.46851851851851856
2017-07-24,1.6666666666666667,-0.30522725927608985,0.4462962962962963
2017-07-25,1.6333333333333333,-0.338314119455991,0.4462962962962963
2017-07-26,1.5666666666666667,-0.36429487216251866,0.45740740740740743
2017-07-27,1.6,-0.3976144388097304,0.49074074074074076
2017-07-28,1.6,-0.3976144388097304,0.49074074074074076
2017-07-29,1.6666666666666667,-0.3975425781254415,0.49074074074074076
2017-07-30,1.8333333333333333,-0.455764970468781,0.5240740740740741
2017-07-31,1.8666666666666667,-0.4266444934281723,0.5240740740740741
2017-08-01,1.8333333333333333,-0.39333024152845303,0.49074074074074076
2017-08-02,1.8,-0.4124194098386184,0.49074074074074076
2017-08-03,1.7333333333333334,-0.4126300441761496,0.49074074074074076
2017-08-04,1.8,-0.41034855321443897,0.5074074074074074
2017-08-05,1.8,-0.41034855321443897,0.5074074074074074
2017-08-06,1.8666666666666667,-0.4103895221358885,0.5074074074074074
2017-08-07,1.7333333333333334,-0.4133538333117646,0.5074074074074074
2017-08-08,1.8,-0.38704696955346557,0.4940740740740741
2017-08-09,2.033333333333333,-0.3832634432818839,0.48574074074074075
2017-08-10,1.9666666666666666,-0.38326578044623294,0.48574074074074075
2017-08-11,1.8666666666666667,-0.368235863285563,0.46351851851851855
2017-08-12,1.8,-0.3349461297564721,0.4301851851851852
2017-08-13,1.8666666666666667,-0.36674053970704634,0.46351851851851855
2017-08-14,1.7333333333333334,-0.33416262620419424,0.4301851851851852
2017-08-15,1.8666666666666667,-0.36381057305862663,0.46351851851851855
2017-08-16,1.8666666666666667,-0.36381057305862663,0.46351851851851855
2017-08-17,1.7333333333333334,-0.35841318513902404,0.46055555555555555
2017-08-18,1.7,-0.31960253794278415,0.43833333333333335
2017-08-19,1.7,-0.31960253794278415,0.43833333333333335
2017-08-20,1.7666666666666666,-0.2754031500480478,0.41611111111111115
2017-08-21,1.7666666666666666,-0.2754031500480478,0.41611111111111115
2017-08-22,1.7666666666666666,-0.2754031500480478,0.41611111111111115
2017-08-23,1.7666666666666666,-0.2754031500480478,0.41611111111111115
2017-08-24,1.9,-0.2761041980248595,0.4327777777777778
2017-08-25,1.8666666666666667,-0.2428706686955596,0.3994444444444445
2017-08-26,1.8333333333333333,-0.20955110204834787,0.36611111111111116
2017-08-27,2.033333333333333,-0.2331358778405757,0.39388888888888896
2017-08-28,1.9666666666666666,-0.23322614046552825,0.39388888888888896
2017-08-29,1.7333333333333334,-0.19994111158781583,0.36055555555555563
2017-08-30,1.7,-0.22906158862842455,0.36055555555555563
2017-08-31,1.7333333333333334,-0.2610253363682164,0.39388888888888896
2017-09-01,1.8333333333333333,-0.2939605888227622,0.4272222222222223
2017-09-02,1.8333333333333333,-0.2933644317752785,0.4272222222222223
2017-09-03,1.7666666666666666,-0.29564592273698914,0.4105555555555556
2017-09-04,1.8,-0.3285373253789213,0.44388888888888894
2017-09-05,1.7666666666666666,-0.2992667681475481,0.4272222222222223
2017-09-06,1.7333333333333334,-0.32695782249172534,0.44388888888888894
2017-09-07,1.7,-0.32414573873082797,0.44055555555555564
2017-09-08,1.4333333333333333,-0.30680126617352166,0.4155555555555556
2017-09-09,1.4333333333333333,-0.3067535089453061,0.4155555555555556
2017-09-10,1.4666666666666666,-0.2818161454796791,0.4155555555555556
2017-09-11,1.5333333333333334,-0.31482028832038245,0.44888888888888895
2017-09-12,1.4666666666666666,-0.2830258783698082,0.4155555555555556
2017-09-13,1.4666666666666666,-0.2830258783698082,0.4155555555555556
2017-09-14,1.4,-0.2575409483909607,0.39888888888888896
2017-09-15,1.5,-0.2690663872824775,0.42111111111111116
2017-09-16,1.3333333333333333,-0.24890114731258814,0.3944444444444445
2017-09-17,1.3,-0.2406051642364926,0.3944444444444445
2017-09-18,1.3,-0.24060516423649256,0.3944444444444445
2017-09-19,1.2,-0.2516178541713291,0.38333333333333336
2017-09-20,1.2666666666666666,-0.28484465314282315,0.4166666666666667
2017-09-21,1.3666666666666667,-0.2789700590901905,0.4277777777777778
2017-09-22,1.4333333333333333,-0.28011992904875016,0.4444444444444445
2017-09-23,1.3,-0.27941888107193846,0.4277777777777778
2017-09-24,1.5666666666666667,-0.29583338979217744,0.4527777777777778
2017-09-25,1.5666666666666667,-0.29583338979217744,0.4527777777777778
2017-09-26,1.4666666666666666,-0.2611974678105778,0.43611111111111106
2017-09-27,1.4333333333333333,-0.22789759851164287,0.40277777777777773
2017-09-28,1.7333333333333334,-0.23839692843181115,0.425
2017-09-29,1.7333333333333334,-0.23839692843181115,0.425
2017-09-30,1.7666666666666666,-0.21047021719040693,0.4083333333333333
2017-10-01,1.7333333333333334,-0.15259760127023414,0.375
2017-10-02,1.6666666666666667,-0.1532232520205003,0.375
2017-10-03,1.6666666666666667,-0.1532232520205003,0.375
2017-10-04,1.6333333333333333,-0.12033184937856815,0.3416666666666667
2017-10-05,1.5666666666666667,-0.11628187569203202,0.325
2017-10-06,1.5333333333333334,-0.0844643321854097,0.2916666666666667
2017-10-07,1.4,-0.0805169102770311,0.275
2017-10-08,1.4,-0.0805169102770311,0.275
2017-10-09,1.3666666666666667,-0.04724374385895553,0.24166666666666667
2017-10-10,1.3333333333333333,-0.07218110732458256,0.24166666666666667
