trading_point,open,high,low,close,volume
2020-01-20,166.88,166.88,165.9,166.25,292.09
2020-01-20,166.36,167.1,165.88,166.88,665.46
2020-01-20,163.66,166.25,163.41,165.78,1032.71
2020-01-20,162.39,164.62,160.9,163.66,1266.84
2020-01-20,162.66,163.62,161.55,162.39,985.61
2020-01-20,165.78,166.94,165.26,166.36,861.5
2020-01-20,164.29,164.99,164.27,164.7,603.79
2020-01-20,164.7,164.93,162.12,162.66,1990.56
2020-01-20,166.09,166.09,164.98,164.98,57.65
2020-01-20,164.98,165.68,164.93,165.01,89.96
2020-01-20,165.01,165.43,165.01,165.32,14.41
2020-01-20,165.32,165.9,164.47,164.71,89.26
2020-01-20,166.72,167.09,165.29,166.09,261.64
2020-01-20,165.27,165.99,165.04,165.38,1549.15
2020-01-20,165.38,165.83,165.0,165.22,276.98
2020-01-20,165.22,165.89,164.55,165.2,2104.63
2020-01-20,165.2,165.39,163.59,164.29,6153.27
2020-01-20,164.71,165.27,164.52,165.27,181.91
2020-01-21,167.83,168.94,167.75,168.57,570.23
2020-01-21,169.16,169.7,168.73,169.35,324.21
2020-01-21,169.13,169.38,167.7,169.16,775.67
2020-01-21,167.57,169.99,167.57,169.13,749.79
2020-01-21,165.15,168.26,165.15,167.57,835.11
2020-01-21,166.9,167.29,164.28,165.15,1123.08
2020-01-21,167.63,167.66,166.05,166.9,180.18
2020-01-21,167.13,167.71,167.1,167.63,32.52
2020-01-21,168.03,168.3,166.54,167.13,2424.96
2020-01-21,168.57,168.64,167.97,168.07,4555.09
2020-01-21,167.63,168.08,166.96,167.83,361.6
2020-01-21,168.07,168.95,167.73,168.03,4136.37
2020-01-21,166.33,167.78,166.11,167.39,433.69
2020-01-21,166.08,166.7,165.94,166.62,67.18
2020-01-21,166.62,167.45,166.46,167.14,2791.01
2020-01-21,167.14,167.55,166.87,167.24,646.86
2020-01-21,167.24,168.33,167.24,167.3,52.98
2020-01-21,167.3,167.46,166.48,167.0,109.95
2020-01-21,167.39,168.22,167.39,167.63,1990.67
2020-01-21,167.17,167.17,166.0,166.2,116.82
2020-01-21,166.2,167.03,165.51,167.03,2586.08
2020-01-21,166.65,166.8,165.12,166.08,465.62
2020-01-21,167.03,167.72,166.33,166.33,124.04
2020-01-21,167.0,167.17,166.61,167.17,82.88
2020-01-22,167.67,167.67,165.64,166.18,519.14
2020-01-22,167.55,167.67,167.05,167.05,139.15
2020-01-22,167.89,167.89,167.27,167.55,45.82
2020-01-22,167.82,167.89,167.31,167.89,32.8
2020-01-22,167.51,167.83,167.04,167.82,21.1
2020-01-22,167.25,167.91,167.25,167.51,140.47
2020-01-22,168.47,168.47,167.25,167.25,56.26
2020-01-22,167.0,168.48,166.16,168.47,462.68
2020-01-22,166.46,167.5,166.23,167.0,1708.9
2020-01-22,166.18,166.95,165.74,166.46,297.87
2020-01-22,167.05,167.81,166.98,167.81,75.71
2020-01-22,167.82,167.82,166.96,167.67,239.12
2020-01-22,168.73,168.73,167.51,168.08,961.39
2020-01-22,167.82,168.73,167.52,168.73,277.75
2020-01-22,168.95,169.19,167.12,167.82,5418.91
2020-01-22,169.5,171.03,168.61,168.95,852.12
2020-01-22,168.79,169.66,168.63,169.5,155.36
2020-01-22,169.25,169.25,168.56,168.79,423.13
2020-01-22,168.5,169.25,168.33,169.25,1170.54
2020-01-22,168.35,169.1,168.04,168.5,394.54
2020-01-22,168.72,169.15,167.52,168.35,635.92
2020-01-22,169.57,169.6,168.36,168.72,205.09
2020-01-22,169.35,169.85,169.35,169.57,267.86
2020-01-22,168.08,168.08,166.9,167.82,218.27
2020-01-23,161.07,161.85,160.61,161.85,564.45
2020-01-23,162.82,162.82,161.36,161.83,555.36
2020-01-23,161.83,162.76,160.88,160.88,1273.32
2020-01-23,160.88,161.19,158.68,158.82,1733.16
2020-01-23,162.0,162.0,160.29,161.07,465.34
2020-01-23,160.02,160.91,159.55,160.91,174.53
2020-01-23,160.91,162.67,160.44,162.22,227.17
2020-01-23,162.22,163.17,161.96,162.95,622.77
2020-01-23,162.95,162.95,161.62,162.51,612.1
2020-01-23,158.82,160.38,158.68,160.02,347.57
2020-01-23,162.0,162.56,160.98,162.0,383.0
2020-01-23,161.85,163.22,161.36,162.82,273.23
2020-01-23,162.88,163.0,161.75,162.6,2151.68
2020-01-23,166.69,166.73,164.36,164.44,1356.9
2020-01-23,164.44,165.16,163.67,165.16,303.75
2020-01-23,165.16,165.2,164.78,165.11,198.52
2020-01-23,165.11,165.11,163.69,164.12,366.34
2020-01-23,164.12,164.12,162.1,163.19,1156.98
2020-01-23,162.6,162.75,162.0,162.0,153.38
2020-01-23,163.02,164.83,162.84,164.36,377.45
2020-01-23,164.36,165.01,163.32,163.32,1110.01
2020-01-23,167.81,167.81,166.17,166.69,224.12
2020-01-23,163.32,163.32,162.37,162.88,482.7
2020-01-23,163.19,163.65,162.67,163.02,205.78
2020-01-24,162.38,163.3,161.95,162.15,240.93
2020-01-24,162.89,163.22,161.63,162.38,538.75
2020-01-24,163.19,163.41,162.82,162.89,34.43
2020-01-24,163.74,164.08,162.72,163.19,143.83
2020-01-24,161.32,164.24,161.32,163.74,807.92
2020-01-24,160.75,162.23,160.75,161.32,289.18
2020-01-24,160.74,161.05,160.31,160.75,208.42
2020-01-24,162.14,162.51,160.74,160.74,365.33
2020-01-24,161.0,162.69,160.79,161.69,3786.76
2020-01-24,160.76,161.44,159.58,161.0,7836.09
2020-01-24,161.69,162.14,160.88,162.14,462.62
2020-01-24,162.51,163.11,161.69,162.75,549.89
2020-01-24,155.74,160.5,155.12,160.01,7987.37
2020-01-24,162.75,162.98,161.16,161.16,154.4
2020-01-24,161.16,161.29,157.55,158.22,856.44
2020-01-24,158.22,159.58,158.22,159.17,201.59
2020-01-24,159.17,159.55,158.0,158.06,261.31
2020-01-24,160.01,161.38,159.81,160.76,16733.02
2020-01-24,159.36,159.61,158.6,159.06,109.94
2020-01-24,159.06,159.61,158.05,158.99,1393.7
2020-01-24,158.99,159.01,158.02,158.42,2090.35
2020-01-24,158.42,158.62,155.31,155.73,4241.27
2020-01-24,155.73,157.03,155.64,155.74,476.59
2020-01-24,158.06,159.36,158.0,159.36,245.69
2020-01-25,159.48,160.32,159.48,159.88,49.62
2020-01-25,159.88,159.88,159.48,159.77,49.49
2020-01-25,159.77,161.36,159.77,160.73,679.32
2020-01-25,160.73,161.0,159.93,159.98,269.56
2020-01-25,160.7,160.78,160.49,160.78,2.471
2020-01-25,160.63,160.75,160.18,160.7,12.82
2020-01-25,160.78,161.8,160.78,161.19,170.54
2020-01-25,161.19,162.26,160.6,161.05,63.04
2020-01-25,161.05,161.3,160.54,160.54,42.63
2020-01-25,159.98,160.63,159.54,160.63,95.75
2020-01-25,158.46,160.59,158.4,159.48,223.03
2020-01-25,159.0,159.0,158.64,158.64,28.05
2020-01-25,160.05,160.3,158.85,159.0,146.38
2020-01-25,162.15,162.32,157.65,158.25,1018.76
2020-01-25,158.25,158.92,157.55,157.9,105.97
2020-01-25,157.9,159.01,157.9,159.01,39.8
2020-01-25,159.01,159.11,158.53,158.96,50.04
2020-01-25,158.96,159.69,158.78,159.03,46.56
2020-01-25,158.64,159.31,158.46,158.46,46.22
2020-01-25,159.36,159.58,159.0,159.26,93.63
2020-01-25,159.26,159.63,158.87,158.87,18.5
2020-01-25,158.87,161.09,158.87,160.8,316.93
2020-01-25,160.8,161.0,160.0,160.05,30.25
2020-01-25,159.03,159.45,158.58,159.36,252.76
2020-01-26,163.11,163.3,162.5,163.05,375.25
2020-01-26,167.3,167.71,166.69,166.69,451.81
2020-01-26,166.16,167.3,166.03,167.3,208.16
2020-01-26,165.9,167.22,165.9,166.16,378.97
2020-01-26,165.88,166.07,165.3,165.9,1055.81
2020-01-26,166.02,166.5,165.85,165.88,517.91
2020-01-26,164.19,166.28,164.19,166.02,1016.92
2020-01-26,163.0,164.4,162.86,164.19,290.15
2020-01-26,163.16,163.54,162.68,163.0,296.34
2020-01-26,163.05,163.3,162.7,163.16,101.08
2020-01-26,166.69,167.65,166.66,167.65,246.94
2020-01-26,162.53,162.9,162.43,162.7,73.43
2020-01-26,161.86,162.66,161.62,162.53,54.68
2020-01-26,162.7,163.63,162.7,163.11,116.39
2020-01-26,159.49,160.61,159.49,160.0,31.35
2020-01-26,160.0,160.0,159.19,159.27,8.441
2020-01-26,159.27,161.14,159.25,160.92,419.2
2020-01-26,160.92,160.92,160.05,160.13,8.392
2020-01-26,160.54,160.54,159.13,159.49,307.47
2020-01-26,160.4,161.03,160.09,160.75,748.14
2020-01-26,160.75,160.88,160.0,160.88,279.64
2020-01-26,160.88,163.22,160.6,162.21,446.67
2020-01-26,162.21,162.3,161.68,161.86,74.29
2020-01-26,160.13,161.44,160.13,160.4,201.97
2020-01-27,170.69,170.69,169.52,169.73,335.41
2020-01-27,170.98,171.06,169.21,170.69,127.23
2020-01-27,171.63,171.84,170.17,170.98,1283.1
2020-01-27,170.74,171.64,170.51,171.63,675.97
2020-01-27,170.63,171.44,169.94,170.74,2535.5
2020-01-27,169.31,170.87,168.64,170.63,307.27
2020-01-27,170.0,170.89,169.12,169.31,932.51
2020-01-27,169.21,170.69,168.66,170.0,610.34
2020-01-27,168.74,169.59,168.28,169.54,2420.96
2020-01-27,169.25,170.67,168.72,168.74,3094.7
2020-01-27,169.54,170.34,169.16,169.21,609.32
2020-01-27,167.79,169.67,167.73,169.25,693.74
2020-01-27,167.65,169.29,167.52,169.21,887.3
2020-01-27,169.21,169.21,167.75,167.75,211.55
2020-01-27,167.75,167.98,167.03,167.37,127.78
2020-01-27,167.37,167.52,167.0,167.52,288.04
2020-01-27,167.52,168.23,165.83,166.48,325.68
2020-01-27,165.48,168.48,165.48,167.79,660.53
2020-01-27,166.87,167.22,166.35,166.96,79.34
2020-01-27,166.96,167.21,166.6,167.16,41.02
2020-01-27,167.16,167.16,164.77,165.54,2378.41
2020-01-27,165.54,166.45,164.85,165.92,436.1
2020-01-27,165.92,166.91,165.48,165.48,390.58
2020-01-27,166.48,166.99,165.95,166.87,174.82
2020-01-28,172.02,174.47,171.55,171.78,4671.57
2020-01-28,171.89,172.61,170.87,171.05,562.68
2020-01-28,171.05,171.23,169.81,170.71,834.74
2020-01-28,170.71,171.36,170.29,170.74,134.41
2020-01-28,172.26,173.83,172.06,172.12,564.4
2020-01-28,171.28,172.54,171.14,172.26,461.73
2020-01-28,170.9,172.44,170.9,172.02,1010.91
2020-01-28,172.12,174.16,171.97,173.89,416.05
2020-01-28,173.89,176.26,173.23,175.8,2631.86
2020-01-28,170.74,171.28,170.43,171.28,128.15
2020-01-28,171.53,171.63,170.05,170.9,262.87
2020-01-28,171.78,172.37,170.17,171.89,1577.56
2020-01-28,170.49,171.85,170.02,171.41,2262.39
2020-01-28,171.11,171.18,170.25,170.49,4311.09
2020-01-28,172.16,172.16,170.81,171.11,268.17
2020-01-28,171.29,172.55,171.1,172.16,62.96
2020-01-28,171.95,172.0,170.73,171.29,607.26
2020-01-28,171.97,172.47,171.11,171.95,1461.18
2020-01-28,172.64,173.34,171.97,171.97,405.6
2020-01-28,172.82,172.86,171.88,172.64,589.87
2020-01-28,173.09,173.13,172.38,172.82,348.25
2020-01-28,171.3,173.63,171.3,173.09,2602.97
2020-01-28,171.41,172.73,171.17,171.53,170.83
2020-01-28,169.73,172.31,169.73,171.3,2254.82
2020-01-29,175.46,176.06,174.97,176.02,199.23
2020-01-29,175.05,176.65,174.57,176.25,352.6
2020-01-29,176.25,176.64,175.53,175.67,270.91
2020-01-29,175.67,176.3,175.65,176.0,97.57
2020-01-29,175.67,175.79,173.2,173.45,238.29
2020-01-29,176.23,176.53,175.33,176.47,146.24
2020-01-29,176.47,176.95,175.13,175.7,257.5
2020-01-29,175.7,175.73,175.05,175.67,84.38
2020-01-29,175.41,176.25,174.99,175.46,902.48
2020-01-29,176.0,176.73,175.22,176.23,310.0
2020-01-29,175.85,175.91,174.83,175.41,312.58
2020-01-29,176.02,176.02,174.79,175.05,272.24
2020-01-29,176.18,177.7,173.77,177.29,2413.62
2020-01-29,175.8,177.03,174.97,175.76,1227.15
2020-01-29,175.76,177.4,175.65,176.6,649.08
2020-01-29,176.6,177.0,175.54,175.72,543.88
2020-01-29,175.72,176.7,175.63,176.67,402.62
2020-01-29,176.67,176.9,175.66,176.06,330.16
2020-01-29,177.29,177.32,174.9,175.85,171.25
2020-01-29,176.52,178.3,176.52,178.0,1136.59
2020-01-29,178.0,178.28,177.0,178.12,656.3
2020-01-29,178.12,178.23,177.44,178.2,423.39
2020-01-29,178.2,178.2,176.0,176.18,295.59
2020-01-29,176.06,176.85,176.06,176.52,754.03
2020-01-30,186.37,186.4,183.05,184.3,562.81
2020-01-30,184.86,186.37,183.84,186.37,979.51
2020-01-30,184.25,184.99,183.37,184.86,347.82
2020-01-30,181.12,185.07,181.12,184.25,4235.67
2020-01-30,180.93,181.99,180.11,181.12,2409.57
2020-01-30,179.26,181.14,179.26,180.93,2952.74
2020-01-30,177.31,180.34,177.31,179.26,2150.95
2020-01-30,177.42,180.0,173.34,177.31,5062.35
2020-01-30,176.69,177.27,174.99,175.9,358.29
2020-01-30,176.14,177.32,175.73,176.69,908.62
2020-01-30,175.9,177.42,175.45,177.42,400.52
2020-01-30,173.45,173.66,170.56,172.45,854.15
2020-01-30,174.92,175.0,174.02,174.97,170.82
2020-01-30,172.45,173.11,171.54,172.86,703.65
2020-01-30,172.86,173.1,171.56,171.56,846.36
2020-01-30,171.56,172.84,171.56,172.82,161.0
2020-01-30,172.82,173.92,172.82,173.75,117.69
2020-01-30,174.97,176.25,174.71,176.14,1000.26
2020-01-30,173.5,173.98,172.9,173.98,187.81
2020-01-30,173.98,176.12,173.5,176.12,563.27
2020-01-30,176.12,176.43,174.74,175.34,2321.41
2020-01-30,175.34,176.11,174.72,175.19,449.02
2020-01-30,175.19,175.64,174.49,174.92,196.97
2020-01-30,173.75,173.97,173.26,173.5,75.08
2020-01-31,177.74,178.27,175.89,177.7,2077.78
2020-01-31,177.7,179.61,177.43,179.61,1014.3
2020-01-31,179.61,180.31,177.17,178.04,2290.35
2020-01-31,178.04,178.52,177.48,178.1,2047.98
2020-01-31,179.33,180.53,179.05,180.18,1383.62
2020-01-31,178.92,179.39,178.59,179.33,138.0
2020-01-31,180.18,180.94,179.83,180.73,751.55
2020-01-31,180.73,182.33,180.36,181.43,386.21
2020-01-31,181.43,181.77,179.0,179.84,579.49
2020-01-31,178.1,179.0,177.95,178.92,931.75
2020-01-31,177.57,178.27,174.77,177.74,3093.43
2020-01-31,181.13,181.13,179.82,180.33,1993.69
2020-01-31,181.62,182.14,179.62,181.13,4621.49
2020-01-31,184.3,185.15,183.37,184.07,299.26
2020-01-31,184.07,184.45,182.9,183.9,261.04
2020-01-31,183.9,183.9,182.0,182.9,848.92
2020-01-31,182.9,184.04,182.82,182.92,194.81
2020-01-31,182.92,183.39,181.35,181.93,315.91
2020-01-31,180.33,180.41,176.23,177.57,5292.53
2020-01-31,180.96,182.88,180.79,182.69,140.67
2020-01-31,182.69,182.72,181.25,181.78,1013.2
2020-01-31,181.78,182.73,180.81,182.65,645.44
2020-01-31,182.65,183.19,181.53,181.62,597.16
2020-01-31,181.93,182.29,180.49,180.96,986.98
2020-02-01,182.67,184.03,182.63,183.51,1113.76
2020-02-01,182.22,183.38,182.22,182.67,1226.24
2020-02-01,183.31,183.42,182.04,182.22,71.05
2020-02-01,182.57,183.45,182.05,183.31,43.8
2020-02-01,183.1,183.37,181.96,182.57,165.66
2020-02-01,182.89,183.69,182.54,183.1,1169.34
2020-02-01,183.02,183.71,182.51,182.89,1550.04
2020-02-01,181.85,183.37,181.19,183.02,283.56
2020-02-01,181.62,181.86,180.59,181.68,518.76
2020-02-01,179.87,182.15,179.6,181.62,215.52
2020-02-01,181.68,182.41,181.16,181.85,267.87
2020-02-01,179.84,181.2,179.0,180.89,291.5
2020-02-01,181.14,181.14,179.63,180.66,404.49
2020-02-01,180.89,183.04,180.89,182.91,312.69
2020-02-01,182.91,184.32,182.91,183.28,678.09
2020-02-01,183.28,183.8,182.21,183.11,358.91
2020-02-01,183.11,183.3,181.87,181.88,281.3
2020-02-01,180.66,180.72,179.38,179.87,269.3
2020-02-01,181.21,182.3,181.21,181.62,262.71
2020-02-01,181.62,183.61,181.62,182.82,238.84
2020-02-01,182.82,182.87,180.28,180.82,402.37
2020-02-01,180.82,181.45,180.52,181.33,338.8
2020-02-01,181.33,181.5,180.68,181.14,42.56
2020-02-01,181.88,182.13,181.21,181.21,199.92
2020-02-02,190.79,191.93,189.03,191.49,2486.27
2020-02-02,191.49,193.13,190.78,192.81,773.1
2020-02-02,192.81,193.11,191.08,191.08,782.56
2020-02-02,191.08,191.81,190.26,191.12,141.77
2020-02-02,191.79,192.26,191.0,192.26,403.54
2020-02-02,191.62,192.5,191.42,191.79,167.89
2020-02-02,192.26,192.45,191.52,191.54,141.3
2020-02-02,191.54,191.54,188.63,189.01,1508.16
2020-02-02,189.01,189.51,187.58,188.16,902.59
2020-02-02,191.12,191.99,190.95,191.62,504.65
2020-02-02,190.96,191.54,190.0,190.79,663.16
2020-02-02,191.4,193.09,190.3,190.96,2897.91
2020-02-02,188.18,191.81,188.18,190.8,2788.54
2020-02-02,183.51,183.52,181.08,181.08,241.32
2020-02-02,181.08,182.07,180.81,181.49,476.88
2020-02-02,181.49,181.49,179.44,180.36,1015.61
2020-02-02,180.36,180.66,179.75,180.08,107.96
2020-02-02,180.08,182.0,179.0,181.76,448.0
2020-02-02,190.8,191.78,189.81,191.4,990.37
2020-02-02,181.51,186.92,181.22,185.94,2103.18
2020-02-02,185.94,187.69,185.77,187.17,1485.94
2020-02-02,187.17,187.47,185.95,186.99,918.51
2020-02-02,186.99,188.67,186.62,188.18,2012.86
2020-02-02,181.76,182.11,181.07,181.51,421.86
2020-02-03,189.53,189.6,187.4,188.53,322.02
2020-02-03,189.54,190.58,189.01,189.01,42.57
2020-02-03,190.37,190.45,189.0,189.54,66.91
2020-02-03,190.14,191.47,189.98,190.37,1024.82
2020-02-03,189.39,190.14,188.69,190.14,282.15
2020-02-03,188.55,189.39,187.44,189.39,566.52
2020-02-03,187.18,188.76,186.66,188.55,199.3
2020-02-03,187.03,189.31,186.45,187.18,715.7
2020-02-03,189.37,189.37,186.91,187.03,1733.62
2020-02-03,188.53,189.6,187.7,189.37,646.94
2020-02-03,189.01,190.12,188.06,189.66,126.41
2020-02-03,189.53,190.42,188.68,189.53,1892.92
2020-02-03,188.43,188.52,187.15,187.92,3887.57
2020-02-03,189.63,189.63,188.28,188.43,686.57
2020-02-03,189.81,190.18,189.06,189.63,1311.3
2020-02-03,191.05,191.05,189.02,189.81,496.71
2020-02-03,191.11,191.57,190.47,191.05,192.06
2020-02-03,190.44,191.9,190.4,191.11,256.48
2020-02-03,190.95,191.67,190.33,190.44,464.25
2020-02-03,190.0,191.12,189.45,190.95,409.47
2020-02-03,192.12,192.27,188.83,190.0,1694.57
2020-02-03,191.42,195.0,191.06,192.12,2731.61
2020-02-03,188.16,191.42,187.0,191.42,964.89
2020-02-03,187.92,190.16,187.15,189.53,1031.26
2020-02-04,185.5,186.54,184.61,186.54,986.69
2020-02-04,186.54,188.39,185.99,187.9,2692.76
2020-02-04,187.9,189.16,187.3,188.83,1461.89
2020-02-04,188.83,188.83,187.97,188.77,493.44
2020-02-04,188.37,188.97,187.79,188.15,184.9
2020-02-04,187.97,188.14,187.09,187.41,157.01
2020-02-04,187.41,187.6,186.29,187.56,506.29
2020-02-04,187.56,187.96,187.27,187.49,349.32
2020-02-04,187.49,188.37,187.35,188.37,111.95
2020-02-04,188.77,189.18,187.28,187.97,393.58
2020-02-04,185.08,185.54,184.68,185.5,204.4
2020-02-04,186.9,186.98,184.46,185.08,833.9
2020-02-04,184.94,185.98,184.36,185.2,1125.24
2020-02-04,189.66,191.47,189.66,190.83,901.36
2020-02-04,190.83,191.33,188.69,188.69,435.48
2020-02-04,188.69,190.15,188.69,189.61,587.09
2020-02-04,189.61,189.66,187.69,187.75,654.7
2020-02-04,187.75,188.43,186.52,186.77,1300.11
2020-02-04,185.2,187.47,184.31,186.9,2424.91
2020-02-04,187.7,188.16,187.16,187.84,965.87
2020-02-04,187.84,188.82,187.54,188.11,238.15
2020-02-04,188.11,188.11,186.37,186.61,309.74
2020-02-04,186.61,187.39,181.93,184.94,5934.99
2020-02-04,186.77,187.74,185.49,187.7,1261.11
2020-02-05,204.53,207.07,203.54,203.54,3160.75
2020-02-05,206.4,207.15,203.73,204.53,1675.63
2020-02-05,203.53,207.91,203.53,206.4,1515.8
2020-02-05,202.24,203.88,201.93,203.53,1118.15
2020-02-05,203.29,205.3,201.63,202.24,2516.19
2020-02-05,201.03,205.7,201.03,203.29,5951.26
2020-02-05,199.9,201.61,199.31,201.03,1096.51
2020-02-05,198.46,200.68,198.3,199.9,1995.51
2020-02-05,197.49,197.76,196.2,197.27,1616.29
2020-02-05,196.0,197.99,196.0,197.49,1798.62
2020-02-05,197.24,198.16,195.32,196.0,2746.13
2020-02-05,197.27,199.22,196.87,198.46,1786.2
2020-02-05,190.89,195.75,190.68,194.86,3260.96
2020-02-05,194.86,197.58,194.32,197.24,2214.06
2020-02-05,189.31,189.49,187.79,188.05,314.7
2020-02-05,188.05,188.53,187.5,188.53,30.3
2020-02-05,188.53,189.14,187.8,189.11,245.09
2020-02-05,189.11,189.63,188.39,189.63,430.86
2020-02-05,188.15,189.81,188.11,189.31,850.26
2020-02-05,190.79,191.52,190.17,190.35,327.48
2020-02-05,190.35,191.44,190.09,190.46,120.86
2020-02-05,190.46,191.12,189.8,191.12,905.59
2020-02-05,191.12,191.55,190.64,190.89,283.63
2020-02-05,189.63,190.87,189.29,190.79,1476.46
2020-02-06,214.85,216.39,206.12,210.73,3562.96
2020-02-06,211.17,213.46,211.1,213.09,163.35
2020-02-06,213.25,213.76,211.17,211.17,978.01
2020-02-06,213.15,213.75,212.86,213.25,466.05
2020-02-06,211.5,213.5,210.88,213.15,416.31
2020-02-06,212.61,213.32,210.76,211.5,373.18
2020-02-06,213.01,213.01,211.2,212.61,142.81
2020-02-06,213.02,214.12,212.46,213.01,172.42
2020-02-06,212.37,214.57,210.6,213.02,706.12
2020-02-06,210.73,215.81,208.0,213.97,3659.68
2020-02-06,210.38,215.0,210.38,214.85,3987.75
2020-02-06,213.97,214.27,210.36,212.37,1796.07
2020-02-06,209.73,210.61,208.75,210.0,2416.79
2020-02-06,202.83,205.0,202.6,203.82,1326.93
2020-02-06,203.82,204.21,202.34,203.15,3311.54
2020-02-06,203.15,205.98,202.96,205.98,739.92
2020-02-06,205.98,206.22,204.63,205.47,1079.57
2020-02-06,205.47,207.25,205.47,206.74,445.31
2020-02-06,210.0,210.72,208.74,210.38,409.12
2020-02-06,207.15,211.91,206.76,208.84,3210.69
2020-02-06,208.84,209.72,207.53,208.8,4909.94
2020-02-06,203.54,204.89,200.47,202.83,2331.75
2020-02-06,208.8,209.73,207.24,209.73,1316.92
2020-02-06,206.74,207.9,205.6,207.15,954.28
2020-02-07,218.35,220.87,218.35,220.2,1267.7
2020-02-07,219.49,222.28,219.02,221.84,1126.95
2020-02-07,218.43,220.31,218.13,219.49,1618.56
2020-02-07,221.19,221.6,218.43,218.43,609.15
2020-02-07,222.14,222.2,220.89,221.19,352.8
2020-02-07,220.47,222.47,220.47,222.14,789.59
2020-02-07,221.69,221.79,220.47,220.47,2088.26
2020-02-07,221.38,222.56,219.15,221.69,1052.14
2020-02-07,222.28,223.12,220.38,221.38,1799.41
2020-02-07,220.2,223.53,220.16,222.28,822.88
2020-02-07,221.84,224.08,221.38,223.43,888.03
2020-02-07,221.62,224.44,219.36,219.88,4280.35
2020-02-07,218.27,222.65,218.03,221.62,7337.24
2020-02-07,219.88,221.32,217.05,218.35,3788.1
2020-02-07,217.29,219.49,217.0,218.09,1379.51
2020-02-07,218.09,220.55,218.09,219.32,2791.31
2020-02-07,219.32,219.75,216.68,216.68,1108.05
2020-02-07,216.68,219.04,215.88,218.26,2017.86
2020-02-07,213.09,217.88,212.88,217.29,368.41
2020-02-07,217.5,218.5,217.24,217.57,422.6
2020-02-07,217.57,218.54,216.92,218.21,970.67
2020-02-07,218.21,219.42,216.92,217.66,3377.43
2020-02-07,217.66,219.57,216.97,218.27,3962.0
2020-02-07,218.26,218.9,217.11,217.5,725.27
2020-02-08,224.11,224.97,223.18,223.2,221.81
2020-02-08,223.32,224.68,222.08,224.11,1432.55
2020-02-08,224.09,224.51,222.91,223.32,667.0
2020-02-08,225.03,225.03,223.74,224.09,121.22
2020-02-08,223.18,225.16,223.18,225.03,353.37
2020-02-08,224.25,224.68,222.22,223.18,254.86
2020-02-08,225.68,225.68,222.23,224.25,1723.51
2020-02-08,224.87,225.95,224.09,225.68,1547.02
2020-02-08,225.82,227.28,225.64,226.66,668.63
2020-02-08,226.01,228.03,223.68,225.82,912.58
2020-02-08,226.66,227.24,224.81,224.87,302.09
2020-02-08,226.18,227.15,225.35,226.01,1115.06
2020-02-08,223.43,224.29,220.41,220.84,591.4
2020-02-08,220.84,221.37,219.2,221.06,1214.38
2020-02-08,221.06,221.38,213.76,216.22,808.4
2020-02-08,216.22,217.72,213.56,217.25,1734.37
2020-02-08,217.25,220.35,217.25,219.71,201.67
2020-02-08,225.78,226.76,225.0,226.18,609.2
2020-02-08,220.8,221.6,219.99,220.23,217.2
2020-02-08,220.23,220.92,219.92,220.24,138.88
2020-02-08,220.24,226.91,220.24,225.23,2424.37
2020-02-08,225.23,226.6,222.4,224.49,1906.33
2020-02-08,224.49,227.83,224.49,225.78,3450.86
2020-02-08,219.71,221.44,218.97,220.8,279.4
2020-02-09,227.82,228.27,225.37,226.16,427.14
2020-02-09,227.02,227.99,226.31,227.9,1102.11
2020-02-09,227.9,228.5,226.7,226.7,1834.47
2020-02-09,226.7,226.71,225.73,225.8,480.89
2020-02-09,226.79,226.79,223.82,225.01,606.66
2020-02-09,229.02,229.23,227.38,227.82,1016.21
2020-02-09,225.01,225.73,224.42,225.64,1799.64
2020-02-09,225.64,228.53,225.6,228.36,6841.41
2020-02-09,228.36,229.16,227.49,228.42,7416.88
2020-02-09,225.8,227.07,225.77,226.79,293.85
2020-02-09,228.41,229.45,228.41,229.02,924.36
2020-02-09,226.16,227.3,223.84,227.02,1272.89
2020-02-09,227.63,229.06,226.95,229.01,691.3
2020-02-09,223.2,226.97,223.2,226.97,693.81
2020-02-09,226.97,226.97,225.68,226.7,294.19
2020-02-09,226.7,227.63,224.97,227.0,1677.13
2020-02-09,227.0,229.99,226.74,228.45,3509.0
2020-02-09,228.45,229.33,227.33,228.03,1706.85
2020-02-09,229.01,229.6,227.67,228.41,785.94
2020-02-09,228.89,229.17,228.13,228.78,1198.55
2020-02-09,228.78,230.98,228.49,230.18,832.82
2020-02-09,230.18,230.26,228.35,228.46,749.16
2020-02-09,228.46,229.31,227.18,227.63,600.82
2020-02-09,228.03,229.06,226.65,228.89,583.96
2020-02-10,219.51,220.57,219.03,219.68,1346.48
2020-02-10,222.1,223.66,221.51,223.46,1019.5
2020-02-10,222.87,223.23,221.42,222.1,553.49
2020-02-10,221.0,222.95,221.0,222.87,323.26
2020-02-10,221.88,222.79,220.73,221.0,264.14
2020-02-10,222.45,223.09,221.28,221.88,160.05
2020-02-10,221.8,223.42,220.7,222.45,551.93
2020-02-10,223.53,224.26,221.17,221.8,591.24
2020-02-10,223.05,225.05,223.05,223.53,2621.87
2020-02-10,219.68,223.64,218.91,223.05,395.33
2020-02-10,223.46,225.24,222.74,222.74,267.13
2020-02-10,219.98,219.99,216.87,217.92,576.69
2020-02-10,219.04,220.25,218.0,219.98,1603.94
2020-02-10,228.42,229.84,227.51,228.97,1163.11
